UPN,Detected,Pile_Height,Top_X,Top_Y,Top_Z,Bot_X,Bot_Y,Bot_Z,Lean_East_Deg,Lean_North_Deg,Tracker_Slope_Pct,Elv_Dz_Deg,Abs_Elv_Dz,Bot_X_1ft,Bot_Y_1ft,Bot_Z_1ft
13021.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13020.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13004.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12986.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12985.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12984.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39616.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39615.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45275.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27159.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27172.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27158.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27156.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27155.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27154.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27153.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27152.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47598.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27151.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27150.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27149.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27148.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27147.0,True,3.9636700200001087,2260934.8126795003,365953.88984950003,899.1804500200001,2260934.818081,365953.8508755,895.21678,-0.07807989444837915,0.5633601531918231,1.1824970334639173,0.0,0.0,2260934.818081,365953.8508755,895.21678
27146.0,True,3.92132912999989,2260934.8401,365927.227565,898.8651691299999,2260934.8347500004,365927.25896600005,894.94384,0.07817048920172454,-0.4588001314704826,2.58999590116278,0.0,0.0,2260934.8347500004,365927.25896600005,894.94384
27145.0,True,3.911211620000131,2260934.83565,365900.67955,898.1775766200001,2260934.829186,365900.6921205,894.266365,0.09469177573029697,-0.1841460365371148,3.1213270388871424,0.0,0.0,2260934.829186,365900.6921205,894.266365
27144.0,True,3.9479484699999148,2260934.7695500003,365874.109262,897.34822847,2260934.7708799997,365874.085854,893.4002800000001,-0.019302012437350413,0.33971159996066547,4.284524643694543,0.0,0.0,2260934.7708799997,365874.085854,893.4002800000001
45276.0,True,4.22463259999995,2260934.7583,365847.56856349995,896.2110855999999,2260934.758798,365847.539193,891.986453,-0.006754031554976336,0.3983254255840194,7.645228721909603,0.0,0.0,2260934.758798,365847.539193,891.986453
43660.0,True,4.275080399999979,2260934.697137,365797.507663,892.3838124,2260934.703894,365797.48746,888.108732,-0.09055905931761288,0.27076403509350655,3.9850314855025832,0.0,0.0,2260934.703894,365797.48746,888.108732
12983.0,True,4.3028282400000535,2260934.6642380003,365770.953711,891.32562824,2260934.6500915,365770.89919699996,887.0228,0.18837187882193973,0.7258609573694486,2.853551009462389,0.0,0.0,2260934.6500915,365770.89919699996,887.0228
12982.0,True,4.903365050000048,2260934.6603165,365744.29243250005,890.56483505,2260934.6547675002,365744.306354,885.66147,0.06483998666253399,-0.16267217315227356,1.869510351204895,0.0,0.0,2260934.6547675002,365744.306354,885.66147
12981.0,True,5.520516520000001,2260934.6854,365717.797885,890.06951652,2260934.679195,365717.751314,884.549,0.06439980025761827,0.4833349277571415,0.6066035093192396,0.0,0.0,2260934.679195,365717.751314,884.549
12980.0,True,6.218126110000071,2260934.660885,365691.14615299995,889.90784611,2260934.6447625,365691.163865,883.68972,0.1485574778893266,-0.16320352587526088,0.0,0.0,0.0,2260934.6447625,365691.163865,883.68972
12979.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12978.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12977.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12976.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46524.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12975.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12974.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12973.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12972.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12971.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41105.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30264.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27182.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41089.0,True,4.264409540000088,2261246.6813805,365797.5581435,898.0642095400001,2261246.7066,365797.540701,893.7998,-0.33884036138967133,0.23435273999039907,0.0,0.0,0.0,2261246.7066,365797.540701,893.7998
30263.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27181.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41090.0,True,4.246254260000114,2261246.708956,365770.98278,896.9783542600001,2261246.739056,365770.951991,892.7321,-0.4061400890593063,0.415436461222896,0.0,0.0,0.0,2261246.739056,365770.951991,892.7321
30262.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27180.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21884.0,True,4.2532613999999285,2261246.7573309997,365744.295284,896.1384614,2261246.758186,365744.34849649994,891.8852,-0.011517726997936961,-0.7167893808403676,0.0,0.0,0.0,2261246.758186,365744.34849649994,891.8852
30289.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27179.0,True,4.097181350000028,2260954.294155,365953.723477,899.16871235,2260954.291835,365953.75925500004,895.0715309999999,0.03244332657452276,-0.5003137822897799,0.9530463666817665,0.0,0.0,2260954.291835,365953.75925500004,895.0715309999999
21883.0,True,4.228917600000045,2261246.719097,365717.83279200003,895.5880376,2261246.7451330004,365717.8179505,891.35912,-0.3527460756323393,0.20108025328816836,-2.3425493751318,0.0,0.0,2261246.7451330004,365717.8179505,891.35912
30290.0,True,4.2907758400000375,2261461.2119035,365953.776465,903.05766984,2261461.2158765,365953.793468,898.766894,-0.05305242871790483,-0.22704403051265842,0.8242029083932361,0.0,0.0,2261461.2158765,365953.793468,898.766894
27178.0,True,4.100378560000081,2260954.2481955,365927.264643,898.87355056,2260954.25043,365927.248212,894.7731719999999,-0.03122331246576948,0.22959390177378225,0.9440546452538273,0.0,0.0,2260954.25043,365927.248212,894.7731719999999
21882.0,True,4.298308720000023,2261246.7399859997,365691.19539,895.32510872,2261246.7965240004,365691.16671,891.0268,-0.7535992016859154,0.3822942178658906,-2.350910511022597,0.0,0.0,2261246.7965240004,365691.16671,891.0268
30291.0,True,4.141359879999982,2261461.204593,365927.155669,902.82124488,2261461.205304,365927.181785,898.679885,-0.009836696974659276,-0.36131048441826863,0.8960517476995268,0.0,0.0,2261461.205304,365927.181785,898.679885
27177.0,True,4.235986529999991,2260954.3024185,365900.698565,898.27295653,2260954.2919985,365900.6851545,894.03697,0.14094020943151975,0.18138926546471623,0.0,0.0,0.0,2260954.2919985,365900.6851545,894.03697
21881.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27176.0,True,4.06405092,2260954.2663939996,365874.06859199994,897.4359709199999,2260954.2765699998,365874.05874999997,893.3719199999999,-0.14346292798870763,0.13875415662596424,0.0,0.0,0.0,2260954.2765699998,365874.05874999997,893.3719199999999
21880.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45261.0,True,4.242092400000047,2260954.4865485,365847.5046,896.2838924,2260954.4878000002,365847.4803375,892.0418,-0.016903373369231645,0.32769764568838866,-1.2892122338442285,0.0,0.0,2260954.4878000002,365847.4803375,892.0418
30292.0,True,4.2878204999999525,2261461.20307,365900.553015,902.8522455,2261461.2073029997,365900.5593975,898.564425,-0.05656322328911756,-0.08528576287987732,0.0,0.0,0.0,2261461.2073029997,365900.5593975,898.564425
21879.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43661.0,True,4.292887720000067,2260954.2499345,365797.55655800004,892.86430972,2260954.197419,365797.534552,888.571422,0.7008723817432809,0.2937043698444768,-1.9540929012482924,0.0,0.0,2260954.197419,365797.534552,888.571422
30320.0,True,4.227800000000002,2261461.25603,365874.04857,902.8838,2261461.239484,365874.037974,898.656,0.22423272530977556,0.1435982801911564,0.0,0.0,0.0,2261461.239484,365874.037974,898.656
21878.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12968.0,True,4.413649129999953,2260954.207072,365770.965553,891.72214413,2260954.186789,365770.963007,887.308495,0.26330188134276966,0.03305089153113272,-2.16487281199057,0.0,0.0,2260954.186789,365770.963007,887.308495
44868.0,True,3.992772460000083,2261461.28437,365847.43555,902.82384846,2261461.2644619998,365847.4331575,898.8310759999999,0.2856749169043695,0.034332068099629964,0.0,0.0,0.0,2261461.2644619998,365847.4331575,898.8310759999999
47197.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12967.0,True,4.59952895999993,2260954.18841,365744.3799725,890.82812896,2260954.190064,365744.36930400005,886.2286,-0.020603678612914678,0.13289598382104373,-2.22138997831064,0.0,0.0,2260954.190064,365744.36930400005,886.2286
43671.0,True,4.333188459999974,2261461.201456,365797.60464,902.15275446,2261461.213254,365797.559304,897.819566,-0.1559992002349304,0.5994354294333846,0.0,0.0,0.0,2261461.213254,365797.559304,897.819566
21877.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12966.0,True,5.191675180000061,2260954.2101375,365717.839925,890.26701518,2260954.2205675,365717.767565,885.07534,-0.1151062364931903,0.7985195589277652,-2.2197146046839937,0.0,0.0,2260954.2205675,365717.767565,885.07534
13137.0,True,4.1846153499999446,2261461.301478,365770.96709399996,901.58460235,2261461.314088,365770.96357150003,897.399987,-0.17265567743052657,0.04823007965615034,0.0,0.0,0.0,2261461.314088,365770.96357150003,897.399987
21876.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12965.0,True,6.058604319999972,2260954.093735,365691.2790775,889.90600432,2260954.1086800005,365691.19295,883.8474,-0.14133349304918852,0.814446630504122,-2.1583765648468844,0.0,0.0,2260954.1086800005,365691.19295,883.8474
13136.0,True,4.407840599999986,2261461.184184,365744.336628,900.9106736,2261461.196736,365744.34458599996,896.502833,-0.16315805230593128,-0.10344278664190654,0.0,0.0,0.0,2261461.196736,365744.34458599996,896.502833
21875.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12964.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21874.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12963.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21873.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13135.0,True,4.238590349999981,2261461.203162,365717.77152,899.88430435,2261461.231838,365717.753968,895.645714,-0.3876262078310191,0.23726043118611528,0.0,0.0,0.0,2261461.231838,365717.753968,895.645714
12962.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21872.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13134.0,True,4.38801143000012,2261461.2105479995,365691.048071,899.1900744300001,2261461.21636,365691.10620000004,894.802063,-0.07588925161148552,-0.7589660183765687,0.0,0.0,0.0,2261461.21636,365691.10620000004,894.802063
12961.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21871.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13147.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46525.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41091.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13133.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12960.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41092.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13131.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12987.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13130.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12988.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12989.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12990.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46519.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13018.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13129.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2202.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13017.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13128.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39630.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13127.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2221.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39631.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13126.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2222.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44653.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13125.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2223.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21944.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5884.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21957.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13124.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21943.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2241.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13123.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21941.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2240.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39612.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21940.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2239.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39611.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21939.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2238.0,True,4.226152299999967,2261266.2225019997,365953.81556899997,903.0579243,2261266.227535,365953.820642,898.831772,-0.06823453648213729,-0.06877682850263511,0.0,0.0,0.0,2261266.227535,365953.820642,898.831772
44871.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21938.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2237.0,True,4.20841704999998,2261266.2128149997,365927.242114,902.83365305,2261266.2426,365927.23529,898.625236,-0.4055031366161046,0.09290573020081183,0.0,0.0,0.0,2261266.2426,365927.23529,898.625236
30303.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21937.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2236.0,True,4.326071640000009,2261266.208942,365900.634284,902.57760364,2261266.2330895,365900.6513865,898.251532,-0.3198133545478612,-0.22650941624405618,2.3380656518576988,0.0,0.0,2261266.2330895,365900.6513865,898.251532
2235.0,True,3.8846132899999475,2261266.290997,365874.1067405,901.95736929,2261266.281216,365874.086434,898.072756,0.1442637344652553,0.2995062992628448,0.0,0.0,0.0,2261266.281216,365874.086434,898.072756
47193.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2234.0,True,4.022170360000018,2261266.184335,365847.482231,901.04351136,2261266.2313505,365847.4558495,897.021341,-0.6697048649928803,0.3757988333613014,0.0,0.0,0.0,2261266.2313505,365847.4558495,897.021341
30302.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21936.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41077.0,True,4.184468000000038,2261266.1804879997,365797.599268,898.2842,2261266.211724,365797.58057,894.099732,-0.42769062842765493,0.2560204439696747,0.0,0.0,0.0,2261266.211724,365797.58057,894.099732
30301.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21935.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41076.0,True,4.268217449999952,2261266.3248,365771.09654399997,897.3843134499999,2261266.33955,365771.052848,893.116096,-0.19800054674928447,0.5865467138777234,0.0,0.0,0.0,2261266.33955,365771.052848,893.116096
30300.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21934.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21962.0,True,4.345252900000105,2261266.178899,365744.3733315,896.7918709,2261266.2157039996,365744.36054799997,892.446618,-0.48529297779137437,0.16856061134410538,0.0,0.0,0.0,2261266.2157039996,365744.36054799997,892.446618
30299.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21933.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21961.0,True,4.174190820000035,2261266.2259625,365717.7748875,896.23600482,2261266.2363325,365717.79405,892.0618139999999,-0.14234040209646537,-0.263026467183721,0.0,0.0,0.0,2261266.2363325,365717.79405,892.0618139999999
30298.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21932.0,True,3.951802159999943,2260973.8123270003,365953.80082999996,898.99773816,2260973.795254,365953.79090799997,895.0459360000001,0.247533843054498,0.14385526061504095,0.7566869022275359,0.0,0.0,2260973.795254,365953.79090799997,895.0459360000001
21928.0,True,4.2060142999999925,2261266.2063705,365691.1997475,896.0239143,2261266.227755,365691.1773925,891.8179,-0.29130453452594907,0.30452466400534206,0.0,0.0,0.0,2261266.227755,365691.1773925,891.8179
30297.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21931.0,True,4.076204789999906,2260973.801399,365927.354851,898.59413679,2260973.801676,365927.313986,894.5179320000001,-0.0038935560173030126,0.5743856634619959,0.0,0.0,0.0,2260973.801676,365927.313986,894.5179320000001
21927.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21930.0,True,4.386893199999918,2260973.801065,365900.715954,897.9013802,2260973.779398,365900.699494,893.514487,0.28298330923975357,0.21497767621686137,0.0,0.0,0.0,2260973.779398,365900.699494,893.514487
21926.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21929.0,True,4.247917679999887,2260973.787033,365874.2104,896.9653046799999,2260973.788955,365874.15479100007,892.717387,-0.02592387622333092,0.750009593249942,0.0,0.0,0.0,2260973.788955,365874.15479100007,892.717387
30296.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21910.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44654.0,True,4.075715720000062,2260973.868359,365847.464085,895.98334072,2260973.8645780003,365847.4780835,891.9076249999999,0.05315269197299699,-0.1967879684373628,0.0,0.0,0.0,2260973.8645780003,365847.4780835,891.9076249999999
47797.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21892.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43662.0,True,3.8660562400000344,2260973.775238,365797.541088,893.01643024,2260973.792632,365797.539918,889.1503739999999,-0.257781060050732,0.017339649504492627,0.0,0.0,0.0,2260973.792632,365797.539918,889.1503739999999
